"NSDUH_data.ID" "NSDUH_data.NEWRACE" "NSDUH_data.NEWRACE2"
"37221" 37221 1 1
"37222" 37222 2 2
"37223" 37223 2 2
"37224" 37224 2 2
"37225" 37225 2 2
"37226" 37226 7 7
"37227" 37227 7 7
"37228" 37228 6 6
"37229" 37229 5 5
"37230" 37230 1 1
"37231" 37231 1 1
"37232" 37232 7 7
"37233" 37233 1 1
"37234" 37234 1 1
"37235" 37235 1 1
"37236" 37236 7 7
"37237" 37237 1 1
"37238" 37238 7 7
"37239" 37239 1 1
"37240" 37240 1 1
"37241" 37241 1 1
"37242" 37242 1 1
"37243" 37243 1 1
"37244" 37244 1 1
"37245" 37245 1 1
"37246" 37246 1 1
"37247" 37247 7 7
"37248" 37248 7 7
"37249" 37249 1 1
"37250" 37250 1 1
"37251" 37251 7 7
"37252" 37252 1 1
"37253" 37253 1 1
"37254" 37254 1 1
"37255" 37255 1 1
"37256" 37256 2 2
"37257" 37257 2 2
"37258" 37258 7 7
"37259" 37259 1 1
"37260" 37260 1 1
"37261" 37261 1 1
"37262" 37262 1 1
"37263" 37263 1 1
"37264" 37264 1 1
"37265" 37265 7 7
"37266" 37266 1 1
"37267" 37267 1 1
"37268" 37268 7 7
"37269" 37269 1 1
"37270" 37270 5 5
"37271" 37271 5 5
"37272" 37272 1 1
"37273" 37273 1 1
"37274" 37274 1 1
"37275" 37275 1 1
"37276" 37276 7 7
"37277" 37277 1 1
"37278" 37278 1 1
"37279" 37279 1 1
"37280" 37280 1 1
"37281" 37281 1 1
"37282" 37282 7 7
"37283" 37283 1 1
"37284" 37284 2 2
"37285" 37285 1 1
"37286" 37286 1 1
"37287" 37287 1 1
"37288" 37288 2 2
"37289" 37289 1 1
"37290" 37290 7 7
"37291" 37291 2 2
"37292" 37292 7 7
"37293" 37293 1 1
"37294" 37294 7 7
"37295" 37295 1 1
"37296" 37296 1 1
"37297" 37297 6 6
"37298" 37298 1 1
"37299" 37299 2 2
"37300" 37300 1 1
"37301" 37301 2 2
"37302" 37302 1 1
"37303" 37303 1 1
"37304" 37304 1 1
"37305" 37305 1 1
"37306" 37306 1 1
"37307" 37307 1 1
"37308" 37308 1 1
"37309" 37309 1 1
"37310" 37310 1 1
"37311" 37311 1 1
"37312" 37312 1 1
"37313" 37313 1 1
"37314" 37314 1 1
"37315" 37315 1 1
"37316" 37316 1 1
"37317" 37317 1 1
"37318" 37318 1 1
"37319" 37319 7 7
"37320" 37320 2 2
"37321" 37321 1 1
"37322" 37322 1 1
"37323" 37323 7 7
"37324" 37324 1 1
"37325" 37325 1 1
"37326" 37326 2 2
"37327" 37327 7 7
"37328" 37328 5 5
"37329" 37329 1 1
"37330" 37330 3 3
"37331" 37331 1 1
"37332" 37332 1 1
"37333" 37333 7 7
"37334" 37334 3 3
"37335" 37335 7 7
"37336" 37336 1 1
"37337" 37337 5 5
"37338" 37338 1 1
"37339" 37339 2 2
"37340" 37340 1 1
"37341" 37341 5 5
"37342" 37342 1 1
"37343" 37343 7 7
"37344" 37344 1 1
"37345" 37345 1 1
"37346" 37346 1 1
"37347" 37347 1 1
"37348" 37348 2 2
"37349" 37349 1 1
"37350" 37350 1 1
"37351" 37351 1 1
"37352" 37352 2 2
"37353" 37353 7 7
"37354" 37354 7 7
"37355" 37355 1 1
"37356" 37356 2 2
"37357" 37357 2 2
"37358" 37358 7 7
"37359" 37359 1 1
"37360" 37360 7 7
"37361" 37361 1 1
"37362" 37362 2 2
"37363" 37363 1 1
"37364" 37364 1 1
"37365" 37365 2 2
"37366" 37366 1 1
"37367" 37367 1 1
"37368" 37368 5 5
"37369" 37369 7 7
"37370" 37370 1 1
"37371" 37371 7 7
"37372" 37372 1 1
"37373" 37373 7 7
"37374" 37374 1 1
"37375" 37375 7 7
"37376" 37376 7 7
"37377" 37377 1 1
"37378" 37378 2 2
"37379" 37379 7 7
"37380" 37380 1 1
"37381" 37381 1 1
"37382" 37382 5 5
"37383" 37383 7 7
"37384" 37384 1 1
"37385" 37385 2 2
"37386" 37386 1 1
"37387" 37387 1 1
"37388" 37388 5 5
"37389" 37389 1 1
"37390" 37390 7 7
"37391" 37391 1 1
"37392" 37392 7 7
"37393" 37393 7 7
"37394" 37394 1 1
"37395" 37395 2 2
"37396" 37396 1 1
"37397" 37397 7 7
"37398" 37398 1 1
"37399" 37399 1 1
"37400" 37400 1 1
"37401" 37401 6 6
"37402" 37402 1 1
"37403" 37403 2 2
"37404" 37404 1 1
"37405" 37405 1 1
"37406" 37406 1 1
"37407" 37407 1 1
"37408" 37408 1 1
"37409" 37409 1 1
"37410" 37410 3 3
"37411" 37411 7 7
"37412" 37412 1 1
"37413" 37413 2 2
"37414" 37414 2 2
"37415" 37415 1 1
"37416" 37416 1 1
"37417" 37417 1 1
"37418" 37418 1 1
"37419" 37419 7 7
"37420" 37420 1 1
"37421" 37421 1 1
"37422" 37422 1 1
"37423" 37423 2 2
"37424" 37424 1 1
"37425" 37425 7 7
"37426" 37426 1 1
"37427" 37427 2 2
"37428" 37428 1 1
"37429" 37429 1 1
"37430" 37430 1 1
"37431" 37431 7 7
"37432" 37432 1 1
"37433" 37433 7 7
"37434" 37434 1 1
"37435" 37435 6 6
"37436" 37436 1 1
"37437" 37437 2 2
"37438" 37438 5 5
"37439" 37439 6 6
"37440" 37440 1 1
"37441" 37441 1 1
"37442" 37442 7 7
"37443" 37443 1 1
"37444" 37444 1 1
"37445" 37445 1 1
"37446" 37446 2 2
"37447" 37447 1 1
"37448" 37448 1 1
"37449" 37449 2 2
"37450" 37450 1 1
"37451" 37451 1 1
"37452" 37452 1 1
"37453" 37453 1 1
"37454" 37454 2 2
"37455" 37455 1 1
"37456" 37456 7 7
"37457" 37457 7 7
"37458" 37458 7 7
"37459" 37459 7 7
"37460" 37460 7 7
"37461" 37461 1 1
"37462" 37462 1 1
"37463" 37463 2 2
"37464" 37464 7 7
"37465" 37465 1 1
"37466" 37466 1 1
"37467" 37467 1 1
"37468" 37468 7 7
"37469" 37469 1 1
"37470" 37470 1 1
"37471" 37471 7 7
"37472" 37472 1 1
"37473" 37473 6 6
"37474" 37474 1 1
"37475" 37475 1 1
"37476" 37476 2 2
"37477" 37477 1 1
"37478" 37478 7 7
"37479" 37479 6 6
"37480" 37480 1 1
"37481" 37481 5 5
"37482" 37482 1 1
"37483" 37483 1 1
"37484" 37484 1 1
"37485" 37485 1 1
"37486" 37486 7 7
"37487" 37487 1 1
"37488" 37488 1 1
"37489" 37489 1 1
"37490" 37490 1 1
"37491" 37491 1 1
"37492" 37492 1 1
"37493" 37493 1 1
"37494" 37494 1 1
"37495" 37495 1 1
"37496" 37496 2 2
"37497" 37497 2 2
"37498" 37498 1 1
"37499" 37499 1 1
"37500" 37500 1 1
"37501" 37501 6 6
"37502" 37502 5 5
"37503" 37503 6 6
"37504" 37504 7 7
"37505" 37505 1 1
"37506" 37506 5 5
"37507" 37507 1 1
"37508" 37508 7 7
"37509" 37509 2 2
"37510" 37510 1 1
"37511" 37511 2 2
"37512" 37512 1 1
"37513" 37513 1 1
"37514" 37514 1 1
"37515" 37515 1 1
"37516" 37516 1 1
"37517" 37517 7 7
"37518" 37518 1 1
"37519" 37519 2 2
"37520" 37520 2 2
"37521" 37521 1 1
"37522" 37522 1 1
"37523" 37523 1 1
"37524" 37524 1 1
"37525" 37525 1 1
"37526" 37526 7 7
"37527" 37527 7 7
"37528" 37528 2 2
"37529" 37529 1 1
"37530" 37530 1 1
"37531" 37531 5 5
"37532" 37532 1 1
"37533" 37533 1 1
"37534" 37534 1 1
"37535" 37535 7 7
"37536" 37536 2 2
"37537" 37537 7 7
"37538" 37538 1 1
"37539" 37539 1 1
"37540" 37540 1 1
"37541" 37541 1 1
"37542" 37542 7 7
"37543" 37543 1 1
"37544" 37544 1 1
"37545" 37545 2 2
"37546" 37546 6 6
"37547" 37547 1 1
"37548" 37548 1 1
"37549" 37549 3 3
"37550" 37550 1 1
"37551" 37551 1 1
"37552" 37552 2 2
"37553" 37553 1 1
"37554" 37554 7 7
"37555" 37555 1 1
"37556" 37556 1 1
"37557" 37557 1 1
"37558" 37558 7 7
"37559" 37559 1 1
"37560" 37560 1 1
"37561" 37561 2 2
"37562" 37562 1 1
"37563" 37563 1 1
"37564" 37564 1 1
"37565" 37565 2 2
"37566" 37566 1 1
"37567" 37567 2 2
"37568" 37568 1 1
"37569" 37569 1 1
"37570" 37570 1 1
"37571" 37571 1 1
"37572" 37572 1 1
"37573" 37573 1 1
"37574" 37574 7 7
"37575" 37575 1 1
"37576" 37576 3 3
"37577" 37577 1 1
"37578" 37578 1 1
"37579" 37579 1 1
"37580" 37580 1 1
"37581" 37581 1 1
"37582" 37582 2 2
"37583" 37583 7 7
"37584" 37584 1 1
"37585" 37585 1 1
"37586" 37586 1 1
"37587" 37587 1 1
"37588" 37588 2 2
"37589" 37589 1 1
"37590" 37590 1 1
"37591" 37591 6 6
"37592" 37592 1 1
"37593" 37593 1 1
"37594" 37594 1 1
"37595" 37595 1 1
"37596" 37596 1 1
"37597" 37597 1 1
"37598" 37598 6 6
"37599" 37599 1 1
"37600" 37600 1 1
"37601" 37601 7 7
"37602" 37602 7 7
"37603" 37603 1 1
"37604" 37604 1 1
"37605" 37605 7 7
"37606" 37606 1 1
"37607" 37607 7 7
"37608" 37608 1 1
"37609" 37609 1 1
"37610" 37610 1 1
"37611" 37611 1 1
"37612" 37612 1 1
"37613" 37613 2 2
"37614" 37614 1 1
"37615" 37615 1 1
"37616" 37616 2 2
"37617" 37617 2 2
"37618" 37618 7 7
"37619" 37619 1 1
"37620" 37620 1 1
"37621" 37621 1 1
"37622" 37622 2 2
"37623" 37623 1 1
"37624" 37624 1 1
"37625" 37625 7 7
"37626" 37626 1 1
"37627" 37627 7 7
"37628" 37628 2 2
"37629" 37629 6 6
"37630" 37630 1 1
"37631" 37631 2 2
"37632" 37632 1 1
"37633" 37633 7 7
"37634" 37634 2 2
"37635" 37635 2 2
"37636" 37636 1 1
"37637" 37637 7 7
"37638" 37638 1 1
"37639" 37639 1 1
"37640" 37640 1 1
"37641" 37641 7 7
"37642" 37642 1 1
"37643" 37643 6 6
"37644" 37644 1 1
"37645" 37645 1 1
"37646" 37646 1 1
"37647" 37647 1 1
"37648" 37648 3 3
"37649" 37649 1 1
"37650" 37650 1 1
"37651" 37651 7 7
"37652" 37652 7 7
"37653" 37653 7 7
"37654" 37654 1 1
"37655" 37655 1 1
"37656" 37656 1 1
"37657" 37657 1 1
"37658" 37658 6 6
"37659" 37659 6 6
"37660" 37660 7 7
"37661" 37661 6 6
"37662" 37662 1 1
"37663" 37663 1 1
"37664" 37664 1 1
"37665" 37665 1 1
"37666" 37666 6 6
"37667" 37667 2 2
"37668" 37668 1 1
"37669" 37669 1 1
"37670" 37670 2 2
"37671" 37671 1 1
"37672" 37672 1 1
"37673" 37673 1 1
"37674" 37674 7 7
"37675" 37675 1 1
"37676" 37676 6 6
"37677" 37677 1 1
"37678" 37678 1 1
"37679" 37679 1 1
"37680" 37680 1 1
"37681" 37681 7 7
"37682" 37682 1 1
"37683" 37683 7 7
"37684" 37684 1 1
"37685" 37685 2 2
"37686" 37686 1 1
"37687" 37687 1 1
"37688" 37688 2 2
"37689" 37689 7 7
"37690" 37690 1 1
"37691" 37691 1 1
"37692" 37692 1 1
"37693" 37693 1 1
"37694" 37694 5 5
"37695" 37695 2 2
"37696" 37696 1 1
"37697" 37697 1 1
"37698" 37698 1 1
"37699" 37699 1 1
"37700" 37700 1 1
"37701" 37701 1 1
"37702" 37702 1 1
"37703" 37703 6 6
"37704" 37704 1 1
"37705" 37705 1 1
"37706" 37706 1 1
"37707" 37707 1 1
"37708" 37708 1 1
"37709" 37709 1 1
"37710" 37710 7 7
"37711" 37711 1 1
"37712" 37712 1 1
"37713" 37713 1 1
"37714" 37714 7 7
"37715" 37715 1 1
"37716" 37716 1 1
"37717" 37717 7 7
"37718" 37718 5 5
"37719" 37719 1 1
"37720" 37720 1 1
"37721" 37721 2 2
"37722" 37722 1 1
"37723" 37723 7 7
"37724" 37724 1 1
"37725" 37725 1 1
"37726" 37726 1 1
"37727" 37727 1 1
"37728" 37728 1 1
"37729" 37729 1 1
"37730" 37730 7 7
"37731" 37731 2 2
"37732" 37732 5 5
"37733" 37733 7 7
"37734" 37734 1 1
"37735" 37735 1 1
"37736" 37736 2 2
"37737" 37737 1 1
"37738" 37738 7 7
"37739" 37739 7 7
"37740" 37740 1 1
"37741" 37741 7 7
"37742" 37742 6 6
"37743" 37743 1 1
"37744" 37744 1 1
"37745" 37745 1 1
"37746" 37746 7 7
"37747" 37747 1 1
"37748" 37748 4 4
"37749" 37749 7 7
"37750" 37750 2 2
"37751" 37751 2 2
"37752" 37752 1 1
"37753" 37753 2 2
"37754" 37754 1 1
"37755" 37755 6 6
"37756" 37756 1 1
"37757" 37757 1 1
"37758" 37758 7 7
"37759" 37759 1 1
"37760" 37760 7 7
"37761" 37761 1 1
"37762" 37762 1 1
"37763" 37763 1 1
"37764" 37764 2 2
"37765" 37765 1 1
"37766" 37766 7 7
"37767" 37767 5 5
"37768" 37768 2 2
"37769" 37769 1 1
"37770" 37770 1 1
"37771" 37771 1 1
"37772" 37772 1 1
"37773" 37773 3 3
"37774" 37774 1 1
"37775" 37775 2 2
"37776" 37776 2 2
"37777" 37777 2 2
"37778" 37778 7 7
"37779" 37779 2 2
"37780" 37780 1 1
"37781" 37781 1 1
"37782" 37782 2 2
"37783" 37783 1 1
"37784" 37784 1 1
"37785" 37785 1 1
"37786" 37786 7 7
"37787" 37787 2 2
"37788" 37788 1 1
"37789" 37789 1 1
"37790" 37790 1 1
"37791" 37791 5 5
"37792" 37792 2 2
"37793" 37793 2 2
"37794" 37794 2 2
"37795" 37795 1 1
"37796" 37796 7 7
"37797" 37797 7 7
"37798" 37798 1 1
"37799" 37799 3 3
"37800" 37800 7 7
"37801" 37801 1 1
"37802" 37802 5 5
"37803" 37803 1 1
"37804" 37804 2 2
"37805" 37805 2 2
"37806" 37806 1 1
"37807" 37807 1 1
"37808" 37808 5 5
"37809" 37809 1 1
"37810" 37810 2 2
"37811" 37811 1 1
"37812" 37812 1 1
"37813" 37813 2 2
"37814" 37814 1 1
"37815" 37815 2 2
"37816" 37816 7 7
"37817" 37817 7 7
"37818" 37818 6 6
"37819" 37819 7 7
"37820" 37820 7 7
"37821" 37821 7 7
"37822" 37822 7 7
"37823" 37823 1 1
"37824" 37824 1 1
"37825" 37825 1 1
"37826" 37826 2 2
"37827" 37827 1 1
"37828" 37828 7 7
"37829" 37829 1 1
"37830" 37830 1 1
"37831" 37831 7 7
"37832" 37832 5 5
"37833" 37833 1 1
"37834" 37834 6 6
"37835" 37835 1 1
"37836" 37836 7 7
"37837" 37837 6 6
"37838" 37838 7 7
"37839" 37839 1 1
"37840" 37840 1 1
"37841" 37841 7 7
"37842" 37842 7 7
"37843" 37843 1 1
"37844" 37844 1 1
"37845" 37845 1 1
"37846" 37846 7 7
"37847" 37847 1 1
"37848" 37848 1 1
"37849" 37849 7 7
"37850" 37850 5 5
"37851" 37851 3 3
"37852" 37852 5 5
"37853" 37853 1 1
"37854" 37854 1 1
"37855" 37855 7 7
"37856" 37856 7 7
"37857" 37857 1 1
"37858" 37858 1 1
"37859" 37859 1 1
"37860" 37860 1 1
"37861" 37861 1 1
"37862" 37862 2 2
"37863" 37863 7 7
"37864" 37864 1 1
"37865" 37865 1 1
"37866" 37866 1 1
"37867" 37867 1 1
"37868" 37868 1 1
"37869" 37869 2 2
"37870" 37870 1 1
"37871" 37871 7 7
"37872" 37872 1 1
"37873" 37873 1 1
"37874" 37874 1 1
"37875" 37875 1 1
"37876" 37876 1 1
"37877" 37877 1 1
"37878" 37878 1 1
"37879" 37879 2 2
"37880" 37880 2 2
"37881" 37881 1 1
"37882" 37882 1 1
"37883" 37883 1 1
"37884" 37884 1 1
"37885" 37885 2 2
"37886" 37886 1 1
"37887" 37887 1 1
"37888" 37888 1 1
"37889" 37889 5 5
"37890" 37890 1 1
"37891" 37891 1 1
"37892" 37892 1 1
"37893" 37893 7 7
"37894" 37894 2 2
"37895" 37895 1 1
"37896" 37896 1 1
"37897" 37897 1 1
"37898" 37898 6 6
"37899" 37899 1 1
"37900" 37900 1 1
"37901" 37901 2 2
"37902" 37902 1 1
"37903" 37903 1 1
"37904" 37904 1 1
"37905" 37905 2 2
"37906" 37906 7 7
"37907" 37907 1 1
"37908" 37908 1 1
"37909" 37909 1 1
"37910" 37910 1 1
"37911" 37911 1 1
"37912" 37912 7 7
"37913" 37913 2 2
"37914" 37914 1 1
"37915" 37915 1 1
"37916" 37916 7 7
"37917" 37917 7 7
"37918" 37918 1 1
"37919" 37919 1 1
"37920" 37920 1 1
"37921" 37921 1 1
"37922" 37922 7 7
"37923" 37923 1 1
"37924" 37924 1 1
"37925" 37925 6 6
"37926" 37926 1 1
"37927" 37927 2 2
"37928" 37928 1 1
"37929" 37929 2 2
"37930" 37930 1 1
"37931" 37931 7 7
"37932" 37932 1 1
"37933" 37933 1 1
"37934" 37934 1 1
"37935" 37935 2 2
"37936" 37936 2 2
"37937" 37937 4 4
"37938" 37938 2 2
"37939" 37939 1 1
"37940" 37940 1 1
"37941" 37941 1 1
"37942" 37942 7 7
"37943" 37943 5 5
"37944" 37944 1 1
"37945" 37945 2 2
"37946" 37946 1 1
"37947" 37947 1 1
"37948" 37948 1 1
"37949" 37949 7 7
"37950" 37950 1 1
"37951" 37951 7 7
"37952" 37952 7 7
"37953" 37953 1 1
"37954" 37954 7 7
"37955" 37955 1 1
"37956" 37956 2 2
"37957" 37957 1 1
"37958" 37958 1 1
"37959" 37959 1 1
"37960" 37960 1 1
"37961" 37961 1 1
"37962" 37962 1 1
"37963" 37963 1 1
"37964" 37964 1 1
"37965" 37965 1 1
"37966" 37966 1 1
"37967" 37967 5 5
"37968" 37968 2 2
"37969" 37969 1 1
"37970" 37970 1 1
"37971" 37971 3 3
"37972" 37972 1 1
"37973" 37973 1 1
"37974" 37974 1 1
"37975" 37975 2 2
"37976" 37976 5 5
"37977" 37977 7 7
"37978" 37978 1 1
"37979" 37979 1 1
"37980" 37980 1 1
"37981" 37981 2 2
"37982" 37982 6 6
"37983" 37983 2 2
"37984" 37984 2 2
"37985" 37985 7 7
"37986" 37986 7 7
"37987" 37987 2 2
"37988" 37988 1 1
"37989" 37989 1 1
"37990" 37990 1 1
"37991" 37991 1 1
"37992" 37992 5 5
"37993" 37993 1 1
"37994" 37994 2 2
"37995" 37995 2 2
"37996" 37996 7 7
"37997" 37997 1 1
"37998" 37998 2 2
"37999" 37999 2 2
"38000" 38000 1 1
"38001" 38001 1 1
"38002" 38002 1 1
"38003" 38003 1 1
"38004" 38004 1 1
"38005" 38005 1 1
"38006" 38006 1 1
"38007" 38007 1 1
"38008" 38008 2 2
"38009" 38009 5 5
"38010" 38010 1 1
"38011" 38011 7 7
"38012" 38012 1 1
"38013" 38013 1 1
"38014" 38014 1 1
"38015" 38015 7 7
"38016" 38016 2 2
"38017" 38017 1 1
"38018" 38018 1 1
"38019" 38019 7 7
"38020" 38020 1 1
"38021" 38021 2 2
"38022" 38022 1 1
"38023" 38023 1 1
"38024" 38024 7 7
"38025" 38025 1 1
"38026" 38026 1 1
"38027" 38027 1 1
"38028" 38028 1 1
"38029" 38029 1 1
"38030" 38030 2 2
"38031" 38031 2 2
"38032" 38032 6 6
"38033" 38033 7 7
"38034" 38034 1 1
"38035" 38035 1 1
"38036" 38036 1 1
"38037" 38037 7 7
"38038" 38038 1 1
"38039" 38039 1 1
"38040" 38040 1 1
"38041" 38041 5 5
"38042" 38042 4 4
"38043" 38043 1 1
"38044" 38044 1 1
"38045" 38045 1 1
"38046" 38046 1 1
"38047" 38047 7 7
"38048" 38048 4 4
"38049" 38049 1 1
"38050" 38050 1 1
"38051" 38051 2 2
"38052" 38052 2 2
"38053" 38053 1 1
"38054" 38054 1 1
"38055" 38055 1 1
"38056" 38056 1 1
"38057" 38057 2 2
"38058" 38058 1 1
"38059" 38059 5 5
"38060" 38060 2 2
"38061" 38061 1 1
"38062" 38062 2 2
"38063" 38063 7 7
"38064" 38064 7 7
"38065" 38065 3 3
"38066" 38066 7 7
"38067" 38067 1 1
"38068" 38068 1 1
"38069" 38069 7 7
"38070" 38070 1 1
"38071" 38071 1 1
"38072" 38072 5 5
"38073" 38073 7 7
"38074" 38074 2 2
"38075" 38075 1 1
"38076" 38076 5 5
"38077" 38077 5 5
"38078" 38078 1 1
"38079" 38079 1 1
"38080" 38080 1 1
"38081" 38081 1 1
"38082" 38082 1 1
"38083" 38083 1 1
"38084" 38084 2 2
"38085" 38085 2 2
"38086" 38086 1 1
"38087" 38087 7 7
"38088" 38088 6 6
"38089" 38089 7 7
"38090" 38090 1 1
"38091" 38091 1 1
"38092" 38092 2 2
"38093" 38093 1 1
"38094" 38094 7 7
"38095" 38095 1 1
"38096" 38096 1 1
"38097" 38097 1 1
"38098" 38098 1 1
"38099" 38099 7 7
"38100" 38100 1 1
"38101" 38101 1 1
"38102" 38102 1 1
"38103" 38103 7 7
"38104" 38104 1 1
"38105" 38105 2 2
"38106" 38106 7 7
"38107" 38107 7 7
"38108" 38108 1 1
"38109" 38109 1 1
"38110" 38110 2 2
"38111" 38111 1 1
"38112" 38112 2 2
"38113" 38113 5 5
"38114" 38114 1 1
"38115" 38115 1 1
"38116" 38116 1 1
"38117" 38117 3 3
"38118" 38118 5 5
"38119" 38119 1 1
"38120" 38120 1 1
"38121" 38121 2 2
"38122" 38122 1 1
"38123" 38123 1 1
"38124" 38124 1 1
"38125" 38125 1 1
"38126" 38126 2 2
"38127" 38127 1 1
"38128" 38128 1 1
"38129" 38129 1 1
"38130" 38130 1 1
"38131" 38131 1 1
"38132" 38132 2 2
"38133" 38133 1 1
"38134" 38134 1 1
"38135" 38135 6 6
"38136" 38136 1 1
"38137" 38137 1 1
"38138" 38138 2 2
"38139" 38139 7 7
"38140" 38140 1 1
"38141" 38141 2 2
"38142" 38142 1 1
"38143" 38143 7 7
"38144" 38144 1 1
"38145" 38145 5 5
"38146" 38146 1 1
"38147" 38147 2 2
"38148" 38148 3 3
"38149" 38149 1 1
"38150" 38150 7 7
"38151" 38151 2 2
"38152" 38152 1 1
"38153" 38153 1 1
"38154" 38154 1 1
"38155" 38155 1 1
"38156" 38156 5 5
"38157" 38157 1 1
"38158" 38158 1 1
"38159" 38159 5 5
"38160" 38160 2 2
"38161" 38161 1 1
"38162" 38162 6 6
"38163" 38163 2 2
"38164" 38164 7 7
"38165" 38165 7 7
"38166" 38166 2 2
"38167" 38167 1 1
"38168" 38168 7 7
"38169" 38169 2 2
"38170" 38170 6 6
"38171" 38171 1 1
"38172" 38172 1 1
"38173" 38173 1 1
"38174" 38174 2 2
"38175" 38175 1 1
"38176" 38176 1 1
"38177" 38177 1 1
"38178" 38178 1 1
"38179" 38179 1 1
"38180" 38180 1 1
"38181" 38181 1 1
"38182" 38182 1 1
"38183" 38183 7 7
"38184" 38184 1 1
"38185" 38185 6 6
"38186" 38186 1 1
"38187" 38187 6 6
"38188" 38188 1 1
"38189" 38189 2 2
"38190" 38190 2 2
"38191" 38191 1 1
"38192" 38192 1 1
"38193" 38193 6 6
"38194" 38194 1 1
"38195" 38195 1 1
"38196" 38196 1 1
"38197" 38197 1 1
"38198" 38198 2 2
"38199" 38199 1 1
"38200" 38200 7 7
"38201" 38201 1 1
"38202" 38202 2 2
"38203" 38203 1 1
"38204" 38204 1 1
"38205" 38205 2 2
"38206" 38206 1 1
"38207" 38207 2 2
"38208" 38208 6 6
"38209" 38209 1 1
"38210" 38210 1 1
"38211" 38211 5 5
"38212" 38212 1 1
"38213" 38213 2 2
"38214" 38214 1 1
"38215" 38215 1 1
"38216" 38216 1 1
"38217" 38217 1 1
"38218" 38218 1 1
"38219" 38219 1 1
"38220" 38220 1 1
"38221" 38221 1 1
"38222" 38222 1 1
"38223" 38223 7 7
"38224" 38224 6 6
"38225" 38225 6 6
"38226" 38226 1 1
"38227" 38227 7 7
"38228" 38228 1 1
"38229" 38229 2 2
"38230" 38230 1 1
"38231" 38231 2 2
"38232" 38232 1 1
"38233" 38233 1 1
"38234" 38234 2 2
"38235" 38235 1 1
"38236" 38236 1 1
"38237" 38237 1 1
"38238" 38238 1 1
"38239" 38239 1 1
"38240" 38240 7 7
"38241" 38241 4 4
"38242" 38242 1 1
"38243" 38243 6 6
"38244" 38244 6 6
"38245" 38245 1 1
"38246" 38246 1 1
"38247" 38247 1 1
"38248" 38248 7 7
"38249" 38249 2 2
"38250" 38250 7 7
"38251" 38251 1 1
"38252" 38252 1 1
"38253" 38253 1 1
"38254" 38254 1 1
"38255" 38255 1 1
"38256" 38256 1 1
"38257" 38257 1 1
"38258" 38258 7 7
"38259" 38259 1 1
"38260" 38260 2 2
"38261" 38261 2 2
"38262" 38262 1 1
"38263" 38263 5 5
"38264" 38264 2 2
"38265" 38265 1 1
"38266" 38266 5 5
"38267" 38267 1 1
"38268" 38268 6 6
"38269" 38269 1 1
"38270" 38270 1 1
"38271" 38271 2 2
"38272" 38272 1 1
"38273" 38273 1 1
"38274" 38274 1 1
"38275" 38275 7 7
"38276" 38276 3 3
"38277" 38277 1 1
"38278" 38278 1 1
"38279" 38279 2 2
"38280" 38280 6 6
"38281" 38281 1 1
"38282" 38282 1 1
"38283" 38283 1 1
"38284" 38284 6 6
"38285" 38285 2 2
"38286" 38286 1 1
"38287" 38287 1 1
"38288" 38288 2 2
"38289" 38289 2 2
"38290" 38290 1 1
"38291" 38291 2 2
"38292" 38292 7 7
"38293" 38293 4 4
"38294" 38294 1 1
"38295" 38295 1 1
"38296" 38296 1 1
"38297" 38297 7 7
"38298" 38298 7 7
"38299" 38299 7 7
"38300" 38300 4 4
"38301" 38301 1 1
"38302" 38302 1 1
"38303" 38303 1 1
"38304" 38304 2 2
"38305" 38305 1 1
"38306" 38306 1 1
"38307" 38307 1 1
"38308" 38308 1 1
"38309" 38309 2 2
"38310" 38310 1 1
"38311" 38311 2 2
"38312" 38312 2 2
"38313" 38313 5 5
"38314" 38314 1 1
"38315" 38315 1 1
"38316" 38316 1 1
"38317" 38317 2 2
"38318" 38318 1 1
"38319" 38319 2 2
"38320" 38320 7 7
"38321" 38321 5 5
"38322" 38322 1 1
"38323" 38323 1 1
"38324" 38324 2 2
"38325" 38325 1 1
"38326" 38326 1 1
"38327" 38327 1 1
"38328" 38328 1 1
"38329" 38329 1 1
"38330" 38330 1 1
"38331" 38331 1 1
"38332" 38332 7 7
"38333" 38333 1 1
"38334" 38334 1 1
"38335" 38335 2 2
"38336" 38336 7 7
"38337" 38337 7 7
"38338" 38338 1 1
"38339" 38339 1 1
"38340" 38340 1 1
"38341" 38341 6 6
"38342" 38342 6 6
"38343" 38343 6 6
"38344" 38344 1 1
"38345" 38345 1 1
"38346" 38346 1 1
"38347" 38347 2 2
"38348" 38348 7 7
"38349" 38349 6 6
"38350" 38350 1 1
"38351" 38351 1 1
"38352" 38352 1 1
"38353" 38353 7 7
"38354" 38354 1 1
"38355" 38355 6 6
"38356" 38356 7 7
"38357" 38357 1 1
"38358" 38358 1 1
"38359" 38359 2 2
"38360" 38360 7 7
"38361" 38361 5 5
"38362" 38362 1 1
"38363" 38363 1 1
"38364" 38364 1 1
"38365" 38365 7 7
"38366" 38366 1 1
"38367" 38367 1 1
"38368" 38368 1 1
"38369" 38369 1 1
"38370" 38370 3 3
"38371" 38371 1 1
"38372" 38372 1 1
"38373" 38373 7 7
"38374" 38374 7 7
"38375" 38375 7 7
"38376" 38376 1 1
"38377" 38377 1 1
"38378" 38378 1 1
"38379" 38379 1 1
"38380" 38380 1 1
"38381" 38381 1 1
"38382" 38382 1 1
